prompt_id,prompt,expected_category,language,prompt_style,rank,similarity,auto_relevant,image_id,source,country,category,title,page_url,image_url,license,notes,artist,credit,description,commons_file_title,commons_category_used,original_image_url,mime,local_path,manual_relevant
p04,ancient pottery from a museum,pottery_ceramics,en,contextual,9,0.2670273780822754,1,commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0011,Wikimedia Commons,Iraq,pottery_ceramics,3. Painted pottery spouted vessel. From Iraq. Iraq Museum,https://commons.wikimedia.org/wiki/File:3._Painted_pottery_spouted_vessel._From_Iraq._Iraq_Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/3._Painted_pottery_spouted_vessel._From_Iraq._Iraq_Museum.jpg/960px-3._Painted_pottery_spouted_vessel._From_Iraq._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Pottery artifacts from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Painted pottery spouted vessel. From Iraq. Iraq Museum, Baghdad. Style, provenance, and period?",File:3. Painted pottery spouted vessel. From Iraq. Iraq Museum.jpg,Pottery in the National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/1/15/3._Painted_pottery_spouted_vessel._From_Iraq._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0011_44b0f63e5ab8.jpg,1
p04,ancient pottery from a museum,pottery_ceramics,en,contextual,10,0.2661488652229309,1,commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0014,Wikimedia Commons,Iraq,pottery_ceramics,6. Painted pottery jar. From Iraq. Iraq Museum,https://commons.wikimedia.org/wiki/File:6._Painted_pottery_jar._From_Iraq._Iraq_Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/6._Painted_pottery_jar._From_Iraq._Iraq_Museum.jpg/960px-6._Painted_pottery_jar._From_Iraq._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Pottery artifacts from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Painted pottery jar. From Iraq. Iraq Museum, Baghdad. Style, provenance, and period?",File:6. Painted pottery jar. From Iraq. Iraq Museum.jpg,Pottery in the National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/e/e3/6._Painted_pottery_jar._From_Iraq._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0014_19c91da25041.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,1,0.2836679220199585,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0018,Wikimedia Commons,Iraq,sculptures_statues,"Head of a priest from the Great Temple at Hatra, Iraq. 2nd-3rd century CE. Iraq Museum","https://commons.wikimedia.org/wiki/File:Head_of_a_priest_from_the_Great_Temple_at_Hatra,_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Head_of_a_priest_from_the_Great_Temple_at_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg/960px-Head_of_a_priest_from_the_Great_Temple_at_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Head of an unidentified priest from the Great Temple at Hatra, in front of the Iwan of the City. Iraq. He wears a tall pointed hat. 2nd-3rd century CE. Iraq Museum, Baghdad, Iraq.","File:Head of a priest from the Great Temple at Hatra, Iraq. 2nd-3rd century CE. Iraq Museum.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/e/ed/Head_of_a_priest_from_the_Great_Temple_at_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0018_da6693eae5e2.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,2,0.2808873653411865,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0027,Wikimedia Commons,Iraq,sculptures_statues,"Headless statue of an unidentified nobleman from Hatra, Iraq. 2nd-3rd century CE. Iraq Museum","https://commons.wikimedia.org/wiki/File:Headless_statue_of_an_unidentified_nobleman_from_Hatra,_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Headless_statue_of_an_unidentified_nobleman_from_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg/960px-Headless_statue_of_an_unidentified_nobleman_from_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Headless statue of an unidentified nobleman from Hatra, Iraq. In his left hand, there is a palm branch or a large feather. 2nd-3rd century CE. Iraq Museum, Baghdad, Iraq.","File:Headless statue of an unidentified nobleman from Hatra, Iraq. 2nd-3rd century CE. Iraq Museum.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/5/58/Headless_statue_of_an_unidentified_nobleman_from_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0027_439e467b62ad.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,3,0.2799092829227447,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0034,Wikimedia Commons,Iraq,sculptures_statues,"Headless statuette of a Sumerian male worshiper from Diyala Region, Mesopotamia, Iraq","https://commons.wikimedia.org/wiki/File:Headless_statuette_of_a_Sumerian_male_worshiper_from_Diyala_Region,_Mesopotamia,_Iraq.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Headless_statuette_of_a_Sumerian_male_worshiper_from_Diyala_Region%2C_Mesopotamia%2C_Iraq.jpg/960px-Headless_statuette_of_a_Sumerian_male_worshiper_from_Diyala_Region%2C_Mesopotamia%2C_Iraq.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Headless statuette of a Sumerian male worshiper from Khafajah, Diyala Region, Iraq. Early Dynastic Period, 2600-2370 BCE. On display at the Iraq Museum in Baghdad.","File:Headless statuette of a Sumerian male worshiper from Diyala Region, Mesopotamia, Iraq.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/b/bd/Headless_statuette_of_a_Sumerian_male_worshiper_from_Diyala_Region%2C_Mesopotamia%2C_Iraq.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0034_e977a911c1dc.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,4,0.2779919505119324,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0031,Wikimedia Commons,Iraq,sculptures_statues,"Headless statuette of a bearded Sumerian male from Diyala Region, Iraq","https://commons.wikimedia.org/wiki/File:Headless_statuette_of_a_bearded_Sumerian_male_from_Diyala_Region,_Iraq.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Headless_statuette_of_a_bearded_Sumerian_male_from_Diyala_Region%2C_Iraq.jpg/960px-Headless_statuette_of_a_bearded_Sumerian_male_from_Diyala_Region%2C_Iraq.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Headless statuette of a bearded Sumerian male from Diyala Region (Khafajah, Tell Asmar. or Tell Agrab?), Iraq. Early Dynastic Period, 2600-2370 BCE. On display at the Iraq Museum in Baghdad.","File:Headless statuette of a bearded Sumerian male from Diyala Region, Iraq.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/e/e1/Headless_statuette_of_a_bearded_Sumerian_male_from_Diyala_Region%2C_Iraq.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0031_80e5351c0b40.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,5,0.2743559777736664,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0030,Wikimedia Commons,Iraq,sculptures_statues,"Headless statue, the name of the deity Ninshubur is mentioned on the right shoulder. From Adab. 2600-2370 BCE. Iraq Museum","https://commons.wikimedia.org/wiki/File:Headless_statue,_the_name_of_the_deity_Ninshubur_is_mentioned_on_the_right_shoulder._From_Adab._2600-2370_BCE._Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Headless_statue%2C_the_name_of_the_deity_Ninshubur_is_mentioned_on_the_right_shoulder._From_Adab._2600-2370_BCE._Iraq_Museum.jpg/960px-Headless_statue%2C_the_name_of_the_deity_Ninshubur_is_mentioned_on_the_right_shoulder._From_Adab._2600-2370_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Headless statue. The name of the Sumerian deity Ninshubur (also Ninshubar, Nincubura, or Ninšubur) appears in the right shoulder's cuneiform inscription. From Adab (Bismaya), Iraq. Early Dynastic period, 2600-2370 BCE. On display at the Sumerian Gallery of the Iraq Museum in Baghdad, Iraq.","File:Headless statue, the name of the deity Ninshubur is mentioned on the right shoulder. From Adab. 2600-2370 BCE. Iraq Museum.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/1/14/Headless_statue%2C_the_name_of_the_deity_Ninshubur_is_mentioned_on_the_right_shoulder._From_Adab._2600-2370_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0030_6315582bf929.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,6,0.2742839455604553,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0035,Wikimedia Commons,Iraq,sculptures_statues,Hrs KAP 0054,https://commons.wikimedia.org/wiki/File:Hrs_KAP_0054.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Hrs_KAP_0054.jpg/960px-Hrs_KAP_0054.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,Statues from National Museum of Iraq,Sgt. 1st Class Kap Kim,http://www.defense.gov/news/newsarticle.aspx?id=48127,"Exhibits in the National Museum. Oct. 31, 2007",File:Hrs KAP 0054.jpg,Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/d/db/Hrs_KAP_0054.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0035_5c7f770a2739.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,7,0.2681156992912292,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0011,Wikimedia Commons,Iraq,sculptures_statues,God Ea,https://commons.wikimedia.org/wiki/File:God_Ea.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/God_Ea.jpg/960px-God_Ea.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"God ""Ea"" (Sumerian Enki), holding a cup from which water emerges and flows. Initially, Ea was the patron god of Eridu. This is one of a pair of statues of Ea which were found at the entrance to the Sin Temple at Khorsabad, Ninawa, Iraq. 710-705 BCE. On display at the Iraq Museum in Baghdad, Iraq.",File:God Ea.jpg,Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/7/7e/God_Ea.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0011_91519e843567.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,8,0.2662912011146545,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0038,Wikimedia Commons,Iraq,sculptures_statues,"Ivory statuette from Nimrud, Iraq Museum","https://commons.wikimedia.org/wiki/File:Ivory_statuette_from_Nimrud,_Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Ivory_statuette_from_Nimrud%2C_Iraq_Museum.jpg/960px-Ivory_statuette_from_Nimrud%2C_Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Ivory statuette of a beardless Assyrian man, part of the so-called Nimrud ivories (Assyrian style), from Well AJ at the North-West Palace, c. 9th to 7th century BCE. From Nimrud, Iraq. Excavated by an Iraqi team in the mid-1970s. The Iraq Museum, Baghdad. IM79520.","File:Ivory statuette from Nimrud, Iraq Museum.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/8/8b/Ivory_statuette_from_Nimrud%2C_Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0038_49869920e6fa.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,9,0.2618792653083801,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0015,Wikimedia Commons,Iraq,sculptures_statues,"Goddess Bau from Ur, c. 1800 BCE. Iraq Museum","https://commons.wikimedia.org/wiki/File:Goddess_Bau_from_Ur,_c._1800_BCE._Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Goddess_Bau_from_Ur%2C_c._1800_BCE._Iraq_Museum.jpg/960px-Goddess_Bau_from_Ur%2C_c._1800_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Statue of a seated goddess, Bau (Nintinugga), from the Ningal Complex (Giparu, also called E-gig-par, or gig-par-ku) at the city of Ur, Iraq. Isin-Larsa period, c. 1800 BCE. Black diorite. Bau was the consort of the god Ninurta and the goddess of healing. On display the Iraq Museum in Baghdad, Iraq. U 6779B, IM 18663. Ur's 4th season of excavation by Sir Woolley, 1925-1926.","File:Goddess Bau from Ur, c. 1800 BCE. Iraq Museum.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/1/15/Goddess_Bau_from_Ur%2C_c._1800_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0015_eb94a08425ac.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,10,0.2607673704624176,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0039,Wikimedia Commons,Iraq,sculptures_statues,Kurba'il Statue of King Shalmaneser III,https://commons.wikimedia.org/wiki/File:Kurba'il_Statue_of_King_Shalmaneser_III.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Kurba%27il_Statue_of_King_Shalmaneser_III.jpg/960px-Kurba%27il_Statue_of_King_Shalmaneser_III.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Kurba'il Statue (back view) of Shalmaneser III from Fort Shalmaneser (in Nimrud, Mesopotamia, Iraq), in the Iraq Museum, Baghdad. C. 858-824 BCE. ND10000",File:Kurba'il Statue of King Shalmaneser III.jpg,Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/5/50/Kurba%27il_Statue_of_King_Shalmaneser_III.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0039_37e71e376509.jpg,1
p06,a sculpture displayed in a museum,sculptures_statues,en,contextual,1,0.247721329331398,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0030,Wikimedia Commons,Iraq,sculptures_statues,"Headless statue, the name of the deity Ninshubur is mentioned on the right shoulder. From Adab. 2600-2370 BCE. Iraq Museum","https://commons.wikimedia.org/wiki/File:Headless_statue,_the_name_of_the_deity_Ninshubur_is_mentioned_on_the_right_shoulder._From_Adab._2600-2370_BCE._Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Headless_statue%2C_the_name_of_the_deity_Ninshubur_is_mentioned_on_the_right_shoulder._From_Adab._2600-2370_BCE._Iraq_Museum.jpg/960px-Headless_statue%2C_the_name_of_the_deity_Ninshubur_is_mentioned_on_the_right_shoulder._From_Adab._2600-2370_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Headless statue. The name of the Sumerian deity Ninshubur (also Ninshubar, Nincubura, or Ninšubur) appears in the right shoulder's cuneiform inscription. From Adab (Bismaya), Iraq. Early Dynastic period, 2600-2370 BCE. On display at the Sumerian Gallery of the Iraq Museum in Baghdad, Iraq.","File:Headless statue, the name of the deity Ninshubur is mentioned on the right shoulder. From Adab. 2600-2370 BCE. Iraq Museum.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/1/14/Headless_statue%2C_the_name_of_the_deity_Ninshubur_is_mentioned_on_the_right_shoulder._From_Adab._2600-2370_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0030_6315582bf929.jpg,1
p06,a sculpture displayed in a museum,sculptures_statues,en,contextual,2,0.247386947274208,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0009,Wikimedia Commons,Iraq,sculptures_statues,"God Ea, seated, holding a cup. From Nasiriyah, Iraq, 2004-1595 BCE. Iraq Museum","https://commons.wikimedia.org/wiki/File:God_Ea,_seated,_holding_a_cup._From_Nasiriyah,_Iraq,_2004-1595_BCE._Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/God_Ea%2C_seated%2C_holding_a_cup._From_Nasiriyah%2C_Iraq%2C_2004-1595_BCE._Iraq_Museum.jpg/960px-God_Ea%2C_seated%2C_holding_a_cup._From_Nasiriyah%2C_Iraq%2C_2004-1595_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"A statue of Ea, the Akkadian god (Sumerian god Enki) of water. Ea is enthroned and holds a cup in his left hand, the right hand has been lost to time. He is accompanied by two creatures (half human and half fish) reclining at the throne base. Confiscated in the 1990s; illegally excavated by plunderers. Probably from Nasiriyah, Southern Iraq. Old-Babylonian period, 2004-1595 BCE. On display at the Iraq Museum in Baghdad.","File:God Ea, seated, holding a cup. From Nasiriyah, Iraq, 2004-1595 BCE. Iraq Museum.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/b/b4/God_Ea%2C_seated%2C_holding_a_cup._From_Nasiriyah%2C_Iraq%2C_2004-1595_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0009_5c02d05f58aa.jpg,1
p06,a sculpture displayed in a museum,sculptures_statues,en,contextual,3,0.2427037954330444,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0035,Wikimedia Commons,Iraq,sculptures_statues,Hrs KAP 0054,https://commons.wikimedia.org/wiki/File:Hrs_KAP_0054.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Hrs_KAP_0054.jpg/960px-Hrs_KAP_0054.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,Statues from National Museum of Iraq,Sgt. 1st Class Kap Kim,http://www.defense.gov/news/newsarticle.aspx?id=48127,"Exhibits in the National Museum. Oct. 31, 2007",File:Hrs KAP 0054.jpg,Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/d/db/Hrs_KAP_0054.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0035_5c7f770a2739.jpg,1
p06,a sculpture displayed in a museum,sculptures_statues,en,contextual,4,0.2426880896091461,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0007,Wikimedia Commons,Iraq,sculptures_statues,"God Ea holding a cup. From Nasiriyah, Iraq, 2004-1595 BCE. Iraq Museum","https://commons.wikimedia.org/wiki/File:God_Ea_holding_a_cup._From_Nasiriyah,_Iraq,_2004-1595_BCE._Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/God_Ea_holding_a_cup._From_Nasiriyah%2C_Iraq%2C_2004-1595_BCE._Iraq_Museum.jpg/960px-God_Ea_holding_a_cup._From_Nasiriyah%2C_Iraq%2C_2004-1595_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"A statue of Ea, the Akkadian god (Sumerian god Enki) of water. Ea is enthroned and holds a cup in his left hand, the right hand has been lost to time. He is accompanied by two creatures (half human and half fish) reclining at the throne base (not shown here). Confiscated in the 1990s; illegally excavated by plunderers. Probably from Nasiriyah, Southern Iraq. Old-Babylonian period, 2004-1595 BCE. On display at the Iraq Museum in Baghdad.","File:God Ea holding a cup. From Nasiriyah, Iraq, 2004-1595 BCE. Iraq Museum.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/5/53/God_Ea_holding_a_cup._From_Nasiriyah%2C_Iraq%2C_2004-1595_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0007_27396bd06947.jpg,1
p06,a sculpture displayed in a museum,sculptures_statues,en,contextual,5,0.2417947947978973,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0031,Wikimedia Commons,Iraq,sculptures_statues,"Headless statuette of a bearded Sumerian male from Diyala Region, Iraq","https://commons.wikimedia.org/wiki/File:Headless_statuette_of_a_bearded_Sumerian_male_from_Diyala_Region,_Iraq.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Headless_statuette_of_a_bearded_Sumerian_male_from_Diyala_Region%2C_Iraq.jpg/960px-Headless_statuette_of_a_bearded_Sumerian_male_from_Diyala_Region%2C_Iraq.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Headless statuette of a bearded Sumerian male from Diyala Region (Khafajah, Tell Asmar. or Tell Agrab?), Iraq. Early Dynastic Period, 2600-2370 BCE. On display at the Iraq Museum in Baghdad.","File:Headless statuette of a bearded Sumerian male from Diyala Region, Iraq.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/e/e1/Headless_statuette_of_a_bearded_Sumerian_male_from_Diyala_Region%2C_Iraq.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0031_80e5351c0b40.jpg,1
p06,a sculpture displayed in a museum,sculptures_statues,en,contextual,6,0.2391238063573837,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0018,Wikimedia Commons,Iraq,sculptures_statues,"Head of a priest from the Great Temple at Hatra, Iraq. 2nd-3rd century CE. Iraq Museum","https://commons.wikimedia.org/wiki/File:Head_of_a_priest_from_the_Great_Temple_at_Hatra,_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Head_of_a_priest_from_the_Great_Temple_at_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg/960px-Head_of_a_priest_from_the_Great_Temple_at_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Head of an unidentified priest from the Great Temple at Hatra, in front of the Iwan of the City. Iraq. He wears a tall pointed hat. 2nd-3rd century CE. Iraq Museum, Baghdad, Iraq.","File:Head of a priest from the Great Temple at Hatra, Iraq. 2nd-3rd century CE. Iraq Museum.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/e/ed/Head_of_a_priest_from_the_Great_Temple_at_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0018_da6693eae5e2.jpg,1
