prompt_id,prompt,expected_category,language,prompt_style,rank,similarity,auto_relevant,image_id,source,country,category,title,page_url,image_url,license,notes,artist,credit,description,commons_file_title,commons_category_used,original_image_url,mime,local_path,manual_relevant
p04,ancient pottery from a museum,pottery_ceramics,en,contextual,8,0.2481372952461242,1,commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0010,Wikimedia Commons,Iraq,pottery_ceramics,2. Painted pottery jar. From Iraq. Iraq Museum,https://commons.wikimedia.org/wiki/File:2._Painted_pottery_jar._From_Iraq._Iraq_Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/2._Painted_pottery_jar._From_Iraq._Iraq_Museum.jpg/960px-2._Painted_pottery_jar._From_Iraq._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Pottery artifacts from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Painted pottery jar. From Iraq. Iraq Museum, Baghdad. Style, provenance, and period?",File:2. Painted pottery jar. From Iraq. Iraq Museum.jpg,Pottery in the National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/d/db/2._Painted_pottery_jar._From_Iraq._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0010_8d3e5e7441f3.jpg,1
p04,ancient pottery from a museum,pottery_ceramics,en,contextual,9,0.2472766637802124,1,commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0039,Wikimedia Commons,Iraq,pottery_ceramics,"Painted pottery vessel (jug or ewer). From Eridu (Tell Abu Shahrain), Iraq. 3500-2800 BCE. Iraq Museum, Baghdad","https://commons.wikimedia.org/wiki/File:Painted_pottery_vessel_(jug_or_ewer)._From_Eridu_(Tell_Abu_Shahrain),_Iraq._3500-2800_BCE._Iraq_Museum,_Baghdad.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Painted_pottery_vessel_%28jug_or_ewer%29._From_Eridu_%28Tell_Abu_Shahrain%29%2C_Iraq._3500-2800_BCE._Iraq_Museum%2C_Baghdad.jpg/960px-Painted_pottery_vessel_%28jug_or_ewer%29._From_Eridu_%28Tell_Abu_Shahrain%29%2C_Iraq._3500-2800_BCE._Iraq_Museum%2C_Baghdad.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Pottery artifacts from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Painted pottery vessel (jug or ewer). From Eridu (Tell Abu Shahrain), Iraq. 3500-2800 BCE. Iraq Museum, Baghdad.","File:Painted pottery vessel (jug or ewer). From Eridu (Tell Abu Shahrain), Iraq. 3500-2800 BCE. Iraq Museum, Baghdad.jpg",Pottery in the National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/9/96/Painted_pottery_vessel_%28jug_or_ewer%29._From_Eridu_%28Tell_Abu_Shahrain%29%2C_Iraq._3500-2800_BCE._Iraq_Museum%2C_Baghdad.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0039_3c7f4f41407b.jpg,1
p04,ancient pottery from a museum,pottery_ceramics,en,contextual,10,0.247131198644638,1,commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0012,Wikimedia Commons,Iraq,pottery_ceramics,4. Painted pottery jar. From Iraq. Iraq Museum,https://commons.wikimedia.org/wiki/File:4._Painted_pottery_jar._From_Iraq._Iraq_Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/4._Painted_pottery_jar._From_Iraq._Iraq_Museum.jpg/960px-4._Painted_pottery_jar._From_Iraq._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Pottery artifacts from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Painted pottery jar. From Iraq. Iraq Museum, Baghdad. Style, provenance, and period?",File:4. Painted pottery jar. From Iraq. Iraq Museum.jpg,Pottery in the National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/4/48/4._Painted_pottery_jar._From_Iraq._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0012_47a1fbb33524.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,1,0.2652634978294372,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0026,Wikimedia Commons,Iraq,sculptures_statues,"Headless statue of a seated woman, from Hatra, Iraq. 2nd-3rd century CE. Iraq Museum, Baghdad","https://commons.wikimedia.org/wiki/File:Headless_statue_of_a_seated_woman,_from_Hatra,_Iraq._2nd-3rd_century_CE._Iraq_Museum,_Baghdad.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Headless_statue_of_a_seated_woman%2C_from_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum%2C_Baghdad.jpg/960px-Headless_statue_of_a_seated_woman%2C_from_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum%2C_Baghdad.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Headless statue of a seated woman, from Hatra, Iraq. 2nd-3rd century CE. Iraq Museum, Baghdad.","File:Headless statue of a seated woman, from Hatra, Iraq. 2nd-3rd century CE. Iraq Museum, Baghdad.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/d/d2/Headless_statue_of_a_seated_woman%2C_from_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum%2C_Baghdad.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0026_9e994af8d3a4.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,2,0.2562445104122162,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0002,Wikimedia Commons,Iraq,sculptures_statues,A statue of limestone repre,https://commons.wikimedia.org/wiki/File:A_statue_of_limestone_repre.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/A_statue_of_limestone_repre.jpg/960px-A_statue_of_limestone_repre.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Solider 16IQ,Own work,"A statue of limestone repre, Assryian Hall, Iraqi Mesum",File:A statue of limestone repre.jpg,Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/d/d0/A_statue_of_limestone_repre.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0002_dfe7ebee9cc1.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,3,0.2542814016342163,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0008,Wikimedia Commons,Iraq,sculptures_statues,"God Ea holding a cup. From Nasiriyah, Iraq. 2004-1595 BCE. Iraq Museum","https://commons.wikimedia.org/wiki/File:God_Ea_holding_a_cup._From_Nasiriyah,_Iraq._2004-1595_BCE._Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/God_Ea_holding_a_cup._From_Nasiriyah%2C_Iraq._2004-1595_BCE._Iraq_Museum.jpg/960px-God_Ea_holding_a_cup._From_Nasiriyah%2C_Iraq._2004-1595_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"A statue of Ea, the Akkadian god (Sumerian god Enki) of water. Ea is enthroned and holds a cup in his left hand, the right hand has been lost to time. He is accompanied by two creatures (half human and half fish) reclining at the throne base (not shown here). Confiscated in the 1990s; illegally excavated by plunderers. Probably from Nasiriyah, Southern Iraq. Old-Babylonian period, 2004-1595 BCE. On display at the Iraq Museum in Baghdad.","File:God Ea holding a cup. From Nasiriyah, Iraq. 2004-1595 BCE. Iraq Museum.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/0/07/God_Ea_holding_a_cup._From_Nasiriyah%2C_Iraq._2004-1595_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0008_ba96f08f4a9c.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,4,0.2521825134754181,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0034,Wikimedia Commons,Iraq,sculptures_statues,"Headless statuette of a Sumerian male worshiper from Diyala Region, Mesopotamia, Iraq","https://commons.wikimedia.org/wiki/File:Headless_statuette_of_a_Sumerian_male_worshiper_from_Diyala_Region,_Mesopotamia,_Iraq.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Headless_statuette_of_a_Sumerian_male_worshiper_from_Diyala_Region%2C_Mesopotamia%2C_Iraq.jpg/960px-Headless_statuette_of_a_Sumerian_male_worshiper_from_Diyala_Region%2C_Mesopotamia%2C_Iraq.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Headless statuette of a Sumerian male worshiper from Khafajah, Diyala Region, Iraq. Early Dynastic Period, 2600-2370 BCE. On display at the Iraq Museum in Baghdad.","File:Headless statuette of a Sumerian male worshiper from Diyala Region, Mesopotamia, Iraq.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/b/bd/Headless_statuette_of_a_Sumerian_male_worshiper_from_Diyala_Region%2C_Mesopotamia%2C_Iraq.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0034_e977a911c1dc.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,5,0.2512351274490356,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0014,Wikimedia Commons,Iraq,sculptures_statues,"God Shamash from Hatra, Iraq. 2nd-3rd century CE. Iraq Museum","https://commons.wikimedia.org/wiki/File:God_Shamash_from_Hatra,_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/God_Shamash_from_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg/960px-God_Shamash_from_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Alabaster slab depicting a male figure, en face. Behind his head, a large disc with radiating rays appear. The figure is Shamash, the god of divine justice, and the sun. From Hatra, Ninawa Governorate, Iraq. Parthian period, 2nd to 3rd century CE. On display at the Iraq Museum in Baghdad, Iraq.","File:God Shamash from Hatra, Iraq. 2nd-3rd century CE. Iraq Museum.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/5/5f/God_Shamash_from_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0014_f17deefcc841.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,6,0.248759463429451,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0027,Wikimedia Commons,Iraq,sculptures_statues,"Headless statue of an unidentified nobleman from Hatra, Iraq. 2nd-3rd century CE. Iraq Museum","https://commons.wikimedia.org/wiki/File:Headless_statue_of_an_unidentified_nobleman_from_Hatra,_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Headless_statue_of_an_unidentified_nobleman_from_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg/960px-Headless_statue_of_an_unidentified_nobleman_from_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Headless statue of an unidentified nobleman from Hatra, Iraq. In his left hand, there is a palm branch or a large feather. 2nd-3rd century CE. Iraq Museum, Baghdad, Iraq.","File:Headless statue of an unidentified nobleman from Hatra, Iraq. 2nd-3rd century CE. Iraq Museum.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/5/58/Headless_statue_of_an_unidentified_nobleman_from_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0027_439e467b62ad.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,7,0.2487016916275024,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0011,Wikimedia Commons,Iraq,sculptures_statues,God Ea,https://commons.wikimedia.org/wiki/File:God_Ea.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/God_Ea.jpg/960px-God_Ea.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"God ""Ea"" (Sumerian Enki), holding a cup from which water emerges and flows. Initially, Ea was the patron god of Eridu. This is one of a pair of statues of Ea which were found at the entrance to the Sin Temple at Khorsabad, Ninawa, Iraq. 710-705 BCE. On display at the Iraq Museum in Baghdad, Iraq.",File:God Ea.jpg,Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/7/7e/God_Ea.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0011_91519e843567.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,8,0.2486167550086975,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0017,Wikimedia Commons,Iraq,sculptures_statues,"Head of a priest from the Great Temple at Hatra, Iraq. 2nd-3rd century CE. Iraq Museum, Baghdad","https://commons.wikimedia.org/wiki/File:Head_of_a_priest_from_the_Great_Temple_at_Hatra,_Iraq._2nd-3rd_century_CE._Iraq_Museum,_Baghdad.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Head_of_a_priest_from_the_Great_Temple_at_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum%2C_Baghdad.jpg/960px-Head_of_a_priest_from_the_Great_Temple_at_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum%2C_Baghdad.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Head of an unidentified priest from the Great Temple at Hatra, in front of the Iwan of the City. Iraq. He wears a tall pointed hat. 2nd-3rd century CE. Iraq Museum, Baghdad, Iraq.","File:Head of a priest from the Great Temple at Hatra, Iraq. 2nd-3rd century CE. Iraq Museum, Baghdad.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/e/e1/Head_of_a_priest_from_the_Great_Temple_at_Hatra%2C_Iraq._2nd-3rd_century_CE._Iraq_Museum%2C_Baghdad.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0017_9695c6b3528d.jpg,1
p05,a statue from an Arab museum,sculptures_statues,en,generic,9,0.2468994706869125,0,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0018,Wikimedia Commons,Qatar,pottery_ceramics,Doha Museum of Islamic Arts Interior Exhibition 059,https://commons.wikimedia.org/wiki/File:Doha_Museum_of_Islamic_Arts_Interior_Exhibition_059.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_059.jpg/960px-Doha_Museum_of_Islamic_Arts_Interior_Exhibition_059.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,Ceramic objects from Museum of Islamic Art Doha,Zairon,Own work,"Collection of the Museum of Islamic Arts, Doha, Qatar",File:Doha Museum of Islamic Arts Interior Exhibition 059.jpg,"Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/7/79/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_059.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0018_28ed12987207.jpg,0
p05,a statue from an Arab museum,sculptures_statues,en,generic,10,0.2465354949235916,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0030,Wikimedia Commons,Iraq,sculptures_statues,"Headless statue, the name of the deity Ninshubur is mentioned on the right shoulder. From Adab. 2600-2370 BCE. Iraq Museum","https://commons.wikimedia.org/wiki/File:Headless_statue,_the_name_of_the_deity_Ninshubur_is_mentioned_on_the_right_shoulder._From_Adab._2600-2370_BCE._Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Headless_statue%2C_the_name_of_the_deity_Ninshubur_is_mentioned_on_the_right_shoulder._From_Adab._2600-2370_BCE._Iraq_Museum.jpg/960px-Headless_statue%2C_the_name_of_the_deity_Ninshubur_is_mentioned_on_the_right_shoulder._From_Adab._2600-2370_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Headless statue. The name of the Sumerian deity Ninshubur (also Ninshubar, Nincubura, or Ninšubur) appears in the right shoulder's cuneiform inscription. From Adab (Bismaya), Iraq. Early Dynastic period, 2600-2370 BCE. On display at the Sumerian Gallery of the Iraq Museum in Baghdad, Iraq.","File:Headless statue, the name of the deity Ninshubur is mentioned on the right shoulder. From Adab. 2600-2370 BCE. Iraq Museum.jpg",Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/1/14/Headless_statue%2C_the_name_of_the_deity_Ninshubur_is_mentioned_on_the_right_shoulder._From_Adab._2600-2370_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0030_6315582bf929.jpg,1
p06,a sculpture displayed in a museum,sculptures_statues,en,contextual,1,0.2394147664308548,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0017,Wikimedia Commons,Bahrain,bahrain_museum_objects,Durand Stone,https://commons.wikimedia.org/wiki/File:Durand_Stone.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Durand_Stone.jpg/960px-Durand_Stone.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Bahrain National Museum objects and museum images,Droodkin,Own work,This is a photograph of a replica of the Durand Stone at the Bahrain National Museum. The stone dates back to the Kassite period (1591 BC - 1155 BC) and likely originates from Oman or southeastern Iran. The original Durant Stone was said to be destroyed during World War II.,File:Durand Stone.jpg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/3/31/Durand_Stone.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0017_34caae5aac79.jpg,1
p06,a sculpture displayed in a museum,sculptures_statues,en,contextual,2,0.2357085645198822,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0013,Wikimedia Commons,Bahrain,bahrain_museum_objects,Copper head of bull Dilmun 2,https://commons.wikimedia.org/wiki/File:Copper_head_of_bull_Dilmun_2.JPG,https://upload.wikimedia.org/wikipedia/commons/7/79/Copper_head_of_bull_Dilmun_2.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,CC BY-SA 3.0,Bahrain National Museum objects and museum images,Ciacho5,Own work,"Bull's head, made of copper in early Dilmun period (ca. 2000 BC), discovered by Danisch archeologists under Barbar Temple, Bahrain. Exhibit in Bahrain National Museum.",File:Copper head of bull Dilmun 2.JPG,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/7/79/Copper_head_of_bull_Dilmun_2.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0013_a4b493039912.jpg,1
p06,a sculpture displayed in a museum,sculptures_statues,en,contextual,3,0.2306043952703476,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0011,Wikimedia Commons,Bahrain,bahrain_museum_objects,Contraposicion,https://commons.wikimedia.org/wiki/File:Contraposicion.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Contraposicion.jpg/960px-Contraposicion.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.5,Bahrain National Museum objects and museum images,MarisaLR,Own work,Sculpture of Medina Ayllón at the Bahrain Museum,File:Contraposicion.jpg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/0/0e/Contraposicion.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0011_5792d248cd39.jpg,1
p06,a sculpture displayed in a museum,sculptures_statues,en,contextual,4,0.2280671000480651,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0003,Wikimedia Commons,Bahrain,bahrain_museum_objects,"Assyrian Clay Coffin, 6th century BC","https://commons.wikimedia.org/wiki/File:Assyrian_Clay_Coffin,_6th_century_BC_.JPG",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Assyrian_Clay_Coffin%2C_6th_century_BC_.JPG/960px-Assyrian_Clay_Coffin%2C_6th_century_BC_.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,Bahrain National Museum objects and museum images,Droodkin (talk) (Uploads),Own work,"Photograph taken by myself. Location is at the Bahraini National Museum. DroodkinDroodkin (Droodkintalk) 09:03, 18 June 2012 (UTC)","File:Assyrian Clay Coffin, 6th century BC .JPG",Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/2/2e/Assyrian_Clay_Coffin%2C_6th_century_BC_.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0003_0bfaa296fc60.jpg,0
p06,a sculpture displayed in a museum,sculptures_statues,en,contextual,5,0.2259823977947235,1,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0002,Wikimedia Commons,Iraq,sculptures_statues,A statue of limestone repre,https://commons.wikimedia.org/wiki/File:A_statue_of_limestone_repre.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/A_statue_of_limestone_repre.jpg/960px-A_statue_of_limestone_repre.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Solider 16IQ,Own work,"A statue of limestone repre, Assryian Hall, Iraqi Mesum",File:A statue of limestone repre.jpg,Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/d/d0/A_statue_of_limestone_repre.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0002_dfe7ebee9cc1.jpg,1
p06,a sculpture displayed in a museum,sculptures_statues,en,contextual,6,0.2258292585611343,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0020,Wikimedia Commons,Bahrain,bahrain_museum_objects,Hellenic tombstones from Bahrain National Museum,https://commons.wikimedia.org/wiki/File:Hellenic_tombstones_from_Bahrain_National_Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Hellenic_tombstones_from_Bahrain_National_Museum.jpg/960px-Hellenic_tombstones_from_Bahrain_National_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,Bahrain National Museum objects and museum images,Ciacho5,Own work,Hellenic style gravestones from Tylos era. Bahrain NAtional Museum.,File:Hellenic tombstones from Bahrain National Museum.jpg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/e/ea/Hellenic_tombstones_from_Bahrain_National_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0020_c5188c4139c5.jpg,1
